"","symbol","date","open","high","low","close","volume","adjusted","ma_5","ma_30","vol_5","vol_30","rsi","sar","trend","adx"
"121","AMZN",2022-12-07,88.3399963378906,89.8899993896484,87.4800033569336,88.4599990844727,68086900,88.4599990844727,91.4699996948242,95.4243336995443,3.27706381286429,6.38850397291879,29.2951056253604,103.154400939941,-14.6944018554688,23.4085421636287
"122","AMZN",2022-12-08,89.2399978637695,90.8600006103516,87.879997253418,90.3499984741211,73305900,90.3499984741211,90.4399993896484,94.5806668599447,2.38041939927018,5.18116560713064,39.5815918181154,102.213937084961,-11.8639386108399,23.4798686958842
"123","AMZN",2022-12-09,88.9000015258789,90.3000030517578,88.629997253418,89.0899963378906,67398500,89.0899963378906,89.431999206543,93.8516667683919,1.20329632937149,4.25242948435388,35.6393988421595,101.329901061279,-12.2399047233887,23.5461004758357
"124","AMZN",2022-12-12,89.2099990844727,90.5800018310547,87.870002746582,90.5500030517578,61999800,90.5500030517578,89.3399993896484,93.4230000813802,1.06174476045156,3.88825847165715,42.8008418921327,100.498907199019,-9.94890414726075,23.7814824080824
"125","AMZN",2022-12-13,95.2300033569336,96.25,90.5199966430664,92.4899978637695,100212000,92.4899978637695,90.1879989624023,93.0913332621256,1.55306817992342,3.49730013866614,51.0720759434364,99.7177729684935,-7.22777510472393,22.1377284994469
"126","AMZN",2022-12-14,92.5,93.4599990844727,89.870002746582,91.5800018310547,70298000,91.5800018310547,90.8119995117188,92.9176666259766,1.28965965146216,3.43612310007095,47.6047999536342,98.9835067917999,-7.40350496074518,20.7868015509577
"127","AMZN",2022-12-15,89.8899993896484,89.9700012207031,87.4700012207031,88.4499969482422,84802900,88.4499969482422,90.431999206543,92.7953330993652,1.6805131699795,3.52956066788067,37.0798190291555,98.2932965857079,-9.84329963746571,20.1516798680852
"128","AMZN",2022-12-16,88.2699966430664,89.3499984741211,86.7300033569336,87.8600006103516,146144100,87.8600006103516,90.1860000610352,92.747333017985,1.98797165719765,3.58804149411043,34.8711815593753,97.4274329565075,-9.56743234615595,19.7437334313356
"129","AMZN",2022-12-19,87.5100021362305,87.629997253418,84.5100021362305,84.9199981689453,83531500,84.9199981689453,89.0599990844727,92.5453328450521,3.04413419519512,3.85185493045345,26.9068888889781,96.3576899965501,-11.4376918276048,19.8866471798857
"130","AMZN",2022-12-20,85.3300018310547,86.6100006103516,84.3300018310547,85.1900024414062,74348300,85.1900024414062,87.6,92.3673329671224,2.72125925590926,4.06564920805764,27.1090331917312,94.9359674533118,-9.74596501190551,20.0607112261762
"131","AMZN",2022-12-21,86.1800003051758,87.2300033569336,85.2099990844727,86.7699966430664,59267200,86.7699966430664,86.6379989624023,92.2603327433268,1.56861951784959,4.17150828931362,37.0619569524554,93.4511322661958,-6.68113562312936,19.9889397588853
"132","AMZN",2022-12-22,85.5199966430664,85.6800003051758,82.25,83.7900009155273,81431300,83.7900009155273,85.7059997558594,92.1819994608561,1.60677567946239,4.31016008441467,29.4108069056748,92.174174005276,-8.38417308974867,20.6204815854353
"133","AMZN",2022-12-23,83.25,85.7799987792969,82.9300003051758,85.25,57433700,85.25,85.1839996337891,91.8026662190755,1.06450784349282,4.40492686368595,37.4319631517794,90.5863061644318,-5.33630616443185,21.1666612435119
"134","AMZN",2022-12-27,84.9700012207031,85.3499984741211,83,83.0400009155273,57284000,83.0400009155273,84.8080001831055,91.2109995524089,1.4450660531034,4.34784161474709,31.2280106346377,89.2524971781228,-6.21249626259541,21.6738280688687
"135","AMZN",2022-12-28,82.8000030517578,83.4800033569336,81.6900024414062,81.8199996948242,58228600,81.8199996948242,84.1339996337891,90.6553329467773,1.92767353833289,4.44953378073367,27.3711916777106,88.1320976296231,-6.3120979347989,22.4640629155981
"136","AMZN",2022-12-29,82.870002746582,84.5500030517578,82.5500030517578,84.1800003051758,54995900,84.1800003051758,83.6160003662109,90.1633328755697,1.28215840522407,4.31590657433365,38.8444021542953,86.9725204957441,-2.7925201905683,22.7051484528021
"137","AMZN",2022-12-30,83.120002746582,84.0500030517578,82.4700012207031,84,62401200,84,83.6580001831055,89.7259994506836,1.2926794178023,4.25091486257944,38.4865292564015,86.0216672459633,-2.02166724596327,22.9510862843396
